"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","JUAREZ, JUAN CARLOS","5"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","O´DONNELL, GASTON ALEJANDRO","6"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PIANI, LILIANA ALICIA","7"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ANDRIOTTI ROMANIN, ROMANIN EDUARDO LUIS","8"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VALLARINO, RICARDO","9"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RETAMOSO, MARIA FLORENCIA","10"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GOÑIS, ALEJANDRO","11"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MISURACA, JUAN ALBERTO","12"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARTINO, INES","13"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CHAGALJ, JOSE CARLOS","14"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RU, MARIO CRISTOBAL","15"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CORDONE, LILIANA","16"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FRAGA, MARCELO","17"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CONDE, NESTOR MARCELO","18"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SIMON, LILIANA","19"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BAÑOS, JORGE MARCELO","20"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERNANDEZ PASTOR, MARTIN GONZALO","21"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LAPENTA, ALICIA","22"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BENAC, CARLOS","23"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GALLEGO, ALFREDO","24"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MALEGNI, MARIA CRISTINA","25"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LUCCHESI, PABLO","26"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DE ROSE, NICOLAS","27"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CULA, SOFIA CADENET","28"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TROCHE, CESAR ELOY","29"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DEGREEF, FERNANDO","30"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ARRUTI, SILVANA CECILIA","31"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","JASSON, MARTIN ALEJANDRO","32"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GAMERO, MARIA CELESTE","33"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BELVISOTTI, LUIS PEDRO","34"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DIANI, RICARDO ATILIO","35"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","HOURS, ALFREDO ARNALDO","1"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MURGA, ALBERTO EUGENIO","2"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RODIL, DANIEL OMAR","3"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","KUCZKO, ADRIAN EDUARDO","4"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CERRA, JORGE ALBERTO","5"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","WALKER, MARTIN","6"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GONZALEZ, ALFREDO SANTIAGO","7"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BANCORA, MARIA INES","8"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RAMIREZ, LUIS","9"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PESQUEIRA, JORGE FAUSTINO","10"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MOREA, FRANCISCO ANTONIO","1"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","LOPEZ VILLA, VALENTINA","1"
